ISIN,Position,PortfolioName,InvestorName
GB0033195214,1000,WebPortfolio,WebInvestor
GB0033986497,1000,WebPortfolio,WebInvestor
GB0043620292,1000,WebPortfolio,WebInvestor
GB00B019KW72,1000,WebPortfolio,WebInvestor
GB00B01C3S32,1000,WebPortfolio,WebInvestor
GB00B01FLG62,1000,WebPortfolio,WebInvestor
GB00B02J6398,1000,WebPortfolio,WebInvestor
GB00B02L3W35,1000,WebPortfolio,WebInvestor
GB00B033F229,1000,WebPortfolio,WebInvestor
GB00B03MLX29,1000,WebPortfolio,WebInvestor
GB00B03MM408,1000,WebPortfolio,WebInvestor
GB00B0744B38,1000,WebPortfolio,WebInvestor
GB00B07KD360,1000,WebPortfolio,WebInvestor
GB00B09LSH68,1000,WebPortfolio,WebInvestor
GB00B0LCW083,1000,WebPortfolio,WebInvestor
GB00B0SWJX34,1000,WebPortfolio,WebInvestor
GB00B10RZP78,1000,WebPortfolio,WebInvestor
GB00B17BBQ50,1000,WebPortfolio,WebInvestor
GB00B19NLV48,1000,WebPortfolio,WebInvestor
GB00B1CRLC47,1000,WebPortfolio,WebInvestor
GB00B1FH8J72,1000,WebPortfolio,WebInvestor
GB00B1KJJ408,1000,WebPortfolio,WebInvestor
GB00B1QH8P22,1000,WebPortfolio,WebInvestor
GB00B1VZ0M25,1000,WebPortfolio,WebInvestor
GB00B1WY2338,1000,WebPortfolio,WebInvestor
GB00B1XZS820,1000,WebPortfolio,WebInvestor
GB00B1YW4409,1000,WebPortfolio,WebInvestor
GB00B1Z4ST84,1000,WebPortfolio,WebInvestor
GB00B23K0M20,1000,WebPortfolio,WebInvestor
GB00B24CGK77,1000,WebPortfolio,WebInvestor
GB00B2B0DG97,1000,WebPortfolio,WebInvestor
GB00B2PDGW16,1000,WebPortfolio,WebInvestor
GB00B2QPKJ12,1000,WebPortfolio,WebInvestor
GB00B39J2M42,1000,WebPortfolio,WebInvestor
GB00B4VLR192,1000,WebPortfolio,WebInvestor
GB00B4Y7R145,1000,WebPortfolio,WebInvestor
GB00B5BT0K07,1000,WebPortfolio,WebInvestor
GB00B5N0P849,1000,WebPortfolio,WebInvestor
GB00B5ZN1N88,1000,WebPortfolio,WebInvestor
GB00B63H8491,1000,WebPortfolio,WebInvestor
GB00B6SLMV12,1000,WebPortfolio,WebInvestor
GB00B77J0862,1000,WebPortfolio,WebInvestor
GB00B7KR2P84,1000,WebPortfolio,WebInvestor
GB00B7T77214,1000,WebPortfolio,WebInvestor
GB00B8C3BL03,1000,WebPortfolio,WebInvestor
GB00B8HX8Z88,1000,WebPortfolio,WebInvestor
GB00B8W67662,1000,WebPortfolio,WebInvestor
GB00B8W67B19,1000,WebPortfolio,WebInvestor
GB00BDVZYZ77,1000,WebPortfolio,WebInvestor
GB00BDZT6P94,1000,WebPortfolio,WebInvestor
GB00BFG3KF26,1000,WebPortfolio,WebInvestor
GB00BGLP8L22,1000,WebPortfolio,WebInvestor
GB00BH4HKS39,1000,WebPortfolio,WebInvestor
GB00BKKMKR23,1000,WebPortfolio,WebInvestor
GB00BKX5CN86,1000,WebPortfolio,WebInvestor
GB00BRS65X63,1000,WebPortfolio,WebInvestor
GB00BTC0MD78,1000,WebPortfolio,WebInvestor
GB00BVFD7Q58,1000,WebPortfolio,WebInvestor
GB00BVYVFW23,1000,WebPortfolio,WebInvestor
GB00BWFY5505,1000,WebPortfolio,WebInvestor
GB00BY9D0Y18,1000,WebPortfolio,WebInvestor
GB00BYYK2V80,1000,WebPortfolio,WebInvestor
GB00BYZWX769,1000,WebPortfolio,WebInvestor
HK0000051067,1000,WebPortfolio,WebInvestor
HK0000063609,1000,WebPortfolio,WebInvestor
HK0000093390,1000,WebPortfolio,WebInvestor
HK0002007356,1000,WebPortfolio,WebInvestor
HK0004000045,1000,WebPortfolio,WebInvestor
HK0008011667,1000,WebPortfolio,WebInvestor
HK0010000088,1000,WebPortfolio,WebInvestor
HK0011000095,1000,WebPortfolio,WebInvestor
HK0012000102,1000,WebPortfolio,WebInvestor
HK0014000126,1000,WebPortfolio,WebInvestor
HK0016000132,1000,WebPortfolio,WebInvestor
HK0017000149,1000,WebPortfolio,WebInvestor
HK0020000177,1000,WebPortfolio,WebInvestor
HK0023000190,1000,WebPortfolio,WebInvestor
HK0027032686,1000,WebPortfolio,WebInvestor
HK0066009694,1000,WebPortfolio,WebInvestor
HK0083000502,1000,WebPortfolio,WebInvestor
HK0101000591,1000,WebPortfolio,WebInvestor
HK0257001336,1000,WebPortfolio,WebInvestor
HK0293001514,1000,WebPortfolio,WebInvestor
HK0388045442,1000,WebPortfolio,WebInvestor
HK0669013440,1000,WebPortfolio,WebInvestor
HK0823032773,1000,WebPortfolio,WebInvestor
HK0880043028,1000,WebPortfolio,WebInvestor
HK2388011192,1000,WebPortfolio,WebInvestor
IE0001827041,1000,WebPortfolio,WebInvestor
IE0002424939,1000,WebPortfolio,WebInvestor
IE0004906560,1000,WebPortfolio,WebInvestor
IE00B4BNMY34,1000,WebPortfolio,WebInvestor
IE00B4Q5ZN47,1000,WebPortfolio,WebInvestor
IE00B56GVS15,1000,WebPortfolio,WebInvestor
IE00B58JVZ52,1000,WebPortfolio,WebInvestor
IE00B6330302,1000,WebPortfolio,WebInvestor
IE00B8KQN827,1000,WebPortfolio,WebInvestor
IE00BBGT3753,1000,WebPortfolio,WebInvestor
IE00BDB6Q211,1000,WebPortfolio,WebInvestor
IE00BGH1M568,1000,WebPortfolio,WebInvestor
IE00BJ3V9050,1000,WebPortfolio,WebInvestor
IE00BLNN3691,1000,WebPortfolio,WebInvestor
IE00BLS09M33,1000,WebPortfolio,WebInvestor
IE00BTN1Y115,1000,WebPortfolio,WebInvestor
IE00BWT6H894,1000,WebPortfolio,WebInvestor
IE00BY7QL619,1000,WebPortfolio,WebInvestor
IE00BY9D5467,1000,WebPortfolio,WebInvestor
IE00BYTBXV33,1000,WebPortfolio,WebInvestor
IL0002300114,1000,WebPortfolio,WebInvestor
IL0002730112,1000,WebPortfolio,WebInvestor
IL0005760173,1000,WebPortfolio,WebInvestor
IL0006046119,1000,WebPortfolio,WebInvestor
IL0006290147,1000,WebPortfolio,WebInvestor
IL0006625771,1000,WebPortfolio,WebInvestor
IL0006912120,1000,WebPortfolio,WebInvestor
IL0006954379,1000,WebPortfolio,WebInvestor
IL0010824113,1000,WebPortfolio,WebInvestor
IL0010834849,1000,WebPortfolio,WebInvestor
IL0010841281,1000,WebPortfolio,WebInvestor
IL0011015349,1000,WebPortfolio,WebInvestor
INE885A01032,1000,WebPortfolio,WebInvestor
IT0000062072,1000,WebPortfolio,WebInvestor
IT0000062957,1000,WebPortfolio,WebInvestor
IT0000072618,1000,WebPortfolio,WebInvestor
IT0000072626,1000,WebPortfolio,WebInvestor
IT0001137345,1000,WebPortfolio,WebInvestor
IT0001347308,1000,WebPortfolio,WebInvestor
IT0001479374,1000,WebPortfolio,WebInvestor
IT0003128367,1000,WebPortfolio,WebInvestor
IT0003132476,1000,WebPortfolio,WebInvestor
IT0003153415,1000,WebPortfolio,WebInvestor
IT0003242622,1000,WebPortfolio,WebInvestor
IT0003487029,1000,WebPortfolio,WebInvestor
IT0003497168,1000,WebPortfolio,WebInvestor
IT0003497176,1000,WebPortfolio,WebInvestor
IT0003506190,1000,WebPortfolio,WebInvestor
IT0003856405,1000,WebPortfolio,WebInvestor
IT0004827447,1000,WebPortfolio,WebInvestor
IT0005002883,1000,WebPortfolio,WebInvestor
IT0005211237,1000,WebPortfolio,WebInvestor
JE00B2QKY057,1000,WebPortfolio,WebInvestor
JE00B4T3BW64,1000,WebPortfolio,WebInvestor
JE00B783TY65,1000,WebPortfolio,WebInvestor
JE00B8KF9B49,1000,WebPortfolio,WebInvestor
JE00BFNWV485,1000,WebPortfolio,WebInvestor
JP3027670003,1000,WebPortfolio,WebInvestor
JP3027680002,1000,WebPortfolio,WebInvestor
JP3039710003,1000,WebPortfolio,WebInvestor
JP3040890000,1000,WebPortfolio,WebInvestor
JP3045540006,1000,WebPortfolio,WebInvestor
JP3046390005,1000,WebPortfolio,WebInvestor
JP3047550003,1000,WebPortfolio,WebInvestor
JP3048110005,1000,WebPortfolio,WebInvestor
JP3102000001,1000,WebPortfolio,WebInvestor
JP3105220002,1000,WebPortfolio,WebInvestor
JP3108600002,1000,WebPortfolio,WebInvestor
JP3111200006,1000,WebPortfolio,WebInvestor
JP3112000009,1000,WebPortfolio,WebInvestor
JP3116000005,1000,WebPortfolio,WebInvestor
JP3119600009,1000,WebPortfolio,WebInvestor
JP3122400009,1000,WebPortfolio,WebInvestor
JP3126340003,1000,WebPortfolio,WebInvestor
JP3126400005,1000,WebPortfolio,WebInvestor
JP3131090007,1000,WebPortfolio,WebInvestor
JP3131400008,1000,WebPortfolio,WebInvestor
JP3131430005,1000,WebPortfolio,WebInvestor
JP3137200006,1000,WebPortfolio,WebInvestor
JP3142500002,1000,WebPortfolio,WebInvestor
JP3143600009,1000,WebPortfolio,WebInvestor
JP3143900003,1000,WebPortfolio,WebInvestor
JP3148800000,1000,WebPortfolio,WebInvestor
JP3149600003,1000,WebPortfolio,WebInvestor
JP3152740001,1000,WebPortfolio,WebInvestor
JP3158800007,1000,WebPortfolio,WebInvestor
JP3160400002,1000,WebPortfolio,WebInvestor
JP3160670000,1000,WebPortfolio,WebInvestor
JP3164630000,1000,WebPortfolio,WebInvestor
JP3164800009,1000,WebPortfolio,WebInvestor
JP3165000005,1000,WebPortfolio,WebInvestor
JP3165650007,1000,WebPortfolio,WebInvestor
JP3165690003,1000,WebPortfolio,WebInvestor
JP3165700000,1000,WebPortfolio,WebInvestor
JP3173400007,1000,WebPortfolio,WebInvestor
JP3174410005,1000,WebPortfolio,WebInvestor
JP3180400008,1000,WebPortfolio,WebInvestor
JP3183200009,1000,WebPortfolio,WebInvestor
JP3188200004,1000,WebPortfolio,WebInvestor
JP3188220002,1000,WebPortfolio,WebInvestor
JP3190000004,1000,WebPortfolio,WebInvestor
JP3196000008,1000,WebPortfolio,WebInvestor
JP3197600004,1000,WebPortfolio,WebInvestor
JP3197800000,1000,WebPortfolio,WebInvestor
JP3198900007,1000,WebPortfolio,WebInvestor
JP3200450009,1000,WebPortfolio,WebInvestor
JP3201200007,1000,WebPortfolio,WebInvestor
JP3205800000,1000,WebPortfolio,WebInvestor
JP3206000006,1000,WebPortfolio,WebInvestor
JP3209000003,1000,WebPortfolio,WebInvestor
JP3210200006,1000,WebPortfolio,WebInvestor
JP3219000001,1000,WebPortfolio,WebInvestor
JP3223800008,1000,WebPortfolio,WebInvestor
JP3224200000,1000,WebPortfolio,WebInvestor
JP3235900002,1000,WebPortfolio,WebInvestor
JP3236200006,1000,WebPortfolio,WebInvestor
JP3240400006,1000,WebPortfolio,WebInvestor
JP3242800005,1000,WebPortfolio,WebInvestor
JP3246500007,1000,WebPortfolio,WebInvestor
JP3251200006,1000,WebPortfolio,WebInvestor
JP3256000005,1000,WebPortfolio,WebInvestor
JP3258000003,1000,WebPortfolio,WebInvestor
JP3260800002,1000,WebPortfolio,WebInvestor
JP3266400005,1000,WebPortfolio,WebInvestor
JP3268950007,1000,WebPortfolio,WebInvestor
JP3269600007,1000,WebPortfolio,WebInvestor
JP3270000007,1000,WebPortfolio,WebInvestor
JP3271400008,1000,WebPortfolio,WebInvestor
JP3274070006,1000,WebPortfolio,WebInvestor
JP3276400003,1000,WebPortfolio,WebInvestor
JP3277800003,1000,WebPortfolio,WebInvestor
JP3278600006,1000,WebPortfolio,WebInvestor
JP3279400000,1000,WebPortfolio,WebInvestor
JP3280200001,1000,WebPortfolio,WebInvestor
JP3283650004,1000,WebPortfolio,WebInvestor
JP3284600008,1000,WebPortfolio,WebInvestor
JP3289800009,1000,WebPortfolio,WebInvestor
JP3293200006,1000,WebPortfolio,WebInvestor
JP3294460005,1000,WebPortfolio,WebInvestor
JP3300200007,1000,WebPortfolio,WebInvestor
JP3300600008,1000,WebPortfolio,WebInvestor
JP3304200003,1000,WebPortfolio,WebInvestor
JP3305960001,1000,WebPortfolio,WebInvestor
JP3305990008,1000,WebPortfolio,WebInvestor
JP3311530004,1000,WebPortfolio,WebInvestor
JP3322930003,1000,WebPortfolio,WebInvestor
JP3326410002,1000,WebPortfolio,WebInvestor
JP3336000009,1000,WebPortfolio,WebInvestor
JP3336600006,1000,WebPortfolio,WebInvestor
JP3343200006,1000,WebPortfolio,WebInvestor
JP3347200002,1000,WebPortfolio,WebInvestor
JP3351100007,1000,WebPortfolio,WebInvestor
JP3351200005,1000,WebPortfolio,WebInvestor
JP3351600006,1000,WebPortfolio,WebInvestor
JP3352400000,1000,WebPortfolio,WebInvestor
JP3357200009,1000,WebPortfolio,WebInvestor
JP3358200008,1000,WebPortfolio,WebInvestor
JP3358800005,1000,WebPortfolio,WebInvestor
JP3359600008,1000,WebPortfolio,WebInvestor
JP3360800001,1000,WebPortfolio,WebInvestor
JP3362700001,1000,WebPortfolio,WebInvestor
JP3371200001,1000,WebPortfolio,WebInvestor
JP3381000003,1000,WebPortfolio,WebInvestor
JP3385820000,1000,WebPortfolio,WebInvestor
JP3385980002,1000,WebPortfolio,WebInvestor
JP3386030005,1000,WebPortfolio,WebInvestor
JP3386380004,1000,WebPortfolio,WebInvestor
JP3386450005,1000,WebPortfolio,WebInvestor
JP3388200002,1000,WebPortfolio,WebInvestor
JP3389660006,1000,WebPortfolio,WebInvestor
JP3397200001,1000,WebPortfolio,WebInvestor
JP3398000004,1000,WebPortfolio,WebInvestor
JP3399310006,1000,WebPortfolio,WebInvestor
JP3399400005,1000,WebPortfolio,WebInvestor
JP3401400001,1000,WebPortfolio,WebInvestor
JP3402600005,1000,WebPortfolio,WebInvestor
JP3404200002,1000,WebPortfolio,WebInvestor
JP3404600003,1000,WebPortfolio,WebInvestor
JP3405400007,1000,WebPortfolio,WebInvestor
JP3407400005,1000,WebPortfolio,WebInvestor
JP3409000001,1000,WebPortfolio,WebInvestor
JP3411000007,1000,WebPortfolio,WebInvestor
JP3414750004,1000,WebPortfolio,WebInvestor
JP3419050004,1000,WebPortfolio,WebInvestor
JP3419400001,1000,WebPortfolio,WebInvestor
JP3420600003,1000,WebPortfolio,WebInvestor
JP3421100003,1000,WebPortfolio,WebInvestor
JP3422950000,1000,WebPortfolio,WebInvestor
JP3428600005,1000,WebPortfolio,WebInvestor
JP3429800000,1000,WebPortfolio,WebInvestor
JP3435000009,1000,WebPortfolio,WebInvestor
JP3435350008,1000,WebPortfolio,WebInvestor
JP3435750009,1000,WebPortfolio,WebInvestor
JP3436100006,1000,WebPortfolio,WebInvestor
JP3436120004,1000,WebPortfolio,WebInvestor
JP3442850008,1000,WebPortfolio,WebInvestor
JP3443600006,1000,WebPortfolio,WebInvestor
JP3449020001,1000,WebPortfolio,WebInvestor
JP3456000003,1000,WebPortfolio,WebInvestor
JP3463000004,1000,WebPortfolio,WebInvestor
JP3469000008,1000,WebPortfolio,WebInvestor
JP3475350009,1000,WebPortfolio,WebInvestor
JP3476480003,1000,WebPortfolio,WebInvestor
JP3481800005,1000,WebPortfolio,WebInvestor
JP3485800001,1000,WebPortfolio,WebInvestor
JP3486800000,1000,WebPortfolio,WebInvestor
JP3491000000,1000,WebPortfolio,WebInvestor
JP3493800001,1000,WebPortfolio,WebInvestor
JP3495000006,1000,WebPortfolio,WebInvestor
JP3496400007,1000,WebPortfolio,WebInvestor
JP3499800005,1000,WebPortfolio,WebInvestor
JP3500610005,1000,WebPortfolio,WebInvestor
JP3502200003,1000,WebPortfolio,WebInvestor
JP3505000004,1000,WebPortfolio,WebInvestor
JP3511800009,1000,WebPortfolio,WebInvestor
JP3519400000,1000,WebPortfolio,WebInvestor
JP3521000004,1000,WebPortfolio,WebInvestor
JP3526600006,1000,WebPortfolio,WebInvestor
JP3535800001,1000,WebPortfolio,WebInvestor
JP3536150000,1000,WebPortfolio,WebInvestor
JP3538800008,1000,WebPortfolio,WebInvestor
JP3539220008,1000,WebPortfolio,WebInvestor
JP3539250005,1000,WebPortfolio,WebInvestor
JP3544000007,1000,WebPortfolio,WebInvestor
JP3546800008,1000,WebPortfolio,WebInvestor
JP3548610009,1000,WebPortfolio,WebInvestor
JP3551500006,1000,WebPortfolio,WebInvestor
JP3551520004,1000,WebPortfolio,WebInvestor
JP3566800003,1000,WebPortfolio,WebInvestor
JP3569200003,1000,WebPortfolio,WebInvestor
JP3571400005,1000,WebPortfolio,WebInvestor
JP3573000001,1000,WebPortfolio,WebInvestor
JP3574200006,1000,WebPortfolio,WebInvestor
JP3582600007,1000,WebPortfolio,WebInvestor
JP3585800000,1000,WebPortfolio,WebInvestor
JP3592200004,1000,WebPortfolio,WebInvestor
JP3595200001,1000,WebPortfolio,WebInvestor
JP3596200000,1000,WebPortfolio,WebInvestor
JP3597800006,1000,WebPortfolio,WebInvestor
JP3598600009,1000,WebPortfolio,WebInvestor
JP3600200004,1000,WebPortfolio,WebInvestor
JP3605400005,1000,WebPortfolio,WebInvestor
JP3613000003,1000,WebPortfolio,WebInvestor
JP3613400005,1000,WebPortfolio,WebInvestor
JP3621000003,1000,WebPortfolio,WebInvestor
JP3629000005,1000,WebPortfolio,WebInvestor
JP3633400001,1000,WebPortfolio,WebInvestor
JP3634200004,1000,WebPortfolio,WebInvestor
JP3634600005,1000,WebPortfolio,WebInvestor
JP3635000007,1000,WebPortfolio,WebInvestor
JP3637300009,1000,WebPortfolio,WebInvestor
JP3639650005,1000,WebPortfolio,WebInvestor
JP3651210001,1000,WebPortfolio,WebInvestor
JP3657400002,1000,WebPortfolio,WebInvestor
JP3659000008,1000,WebPortfolio,WebInvestor
JP3663900003,1000,WebPortfolio,WebInvestor
JP3667600005,1000,WebPortfolio,WebInvestor
JP3672400003,1000,WebPortfolio,WebInvestor
JP3675600005,1000,WebPortfolio,WebInvestor
JP3676800000,1000,WebPortfolio,WebInvestor
JP3678800008,1000,WebPortfolio,WebInvestor
JP3684000007,1000,WebPortfolio,WebInvestor
JP3686800008,1000,WebPortfolio,WebInvestor
JP3689500001,1000,WebPortfolio,WebInvestor
JP3705200008,1000,WebPortfolio,WebInvestor
JP3711200000,1000,WebPortfolio,WebInvestor
JP3720800006,1000,WebPortfolio,WebInvestor
JP3721400004,1000,WebPortfolio,WebInvestor
JP3726800000,1000,WebPortfolio,WebInvestor
JP3729000004,1000,WebPortfolio,WebInvestor
JP3729400006,1000,WebPortfolio,WebInvestor
JP3733000008,1000,WebPortfolio,WebInvestor
JP3733400000,1000,WebPortfolio,WebInvestor
JP3734800000,1000,WebPortfolio,WebInvestor
JP3735400008,1000,WebPortfolio,WebInvestor
JP3738600000,1000,WebPortfolio,WebInvestor
JP3742600004,1000,WebPortfolio,WebInvestor
JP3749400002,1000,WebPortfolio,WebInvestor
JP3750500005,1000,WebPortfolio,WebInvestor
JP3752900005,1000,WebPortfolio,WebInvestor
JP3753000003,1000,WebPortfolio,WebInvestor
JP3756100008,1000,WebPortfolio,WebInvestor
JP3756600007,1000,WebPortfolio,WebInvestor
JP3758190007,1000,WebPortfolio,WebInvestor
JP3762600009,1000,WebPortfolio,WebInvestor
JP3762800005,1000,WebPortfolio,WebInvestor
JP3762900003,1000,WebPortfolio,WebInvestor
JP3766550002,1000,WebPortfolio,WebInvestor
JP3769000005,1000,WebPortfolio,WebInvestor
JP3771800004,1000,WebPortfolio,WebInvestor
JP3778630008,1000,WebPortfolio,WebInvestor
JP3783420007,1000,WebPortfolio,WebInvestor
JP3783600004,1000,WebPortfolio,WebInvestor
JP3784600003,1000,WebPortfolio,WebInvestor
JP3786200000,1000,WebPortfolio,WebInvestor
JP3788600009,1000,WebPortfolio,WebInvestor
JP3792600003,1000,WebPortfolio,WebInvestor
JP3797000001,1000,WebPortfolio,WebInvestor
JP3799000009,1000,WebPortfolio,WebInvestor
JP3802300008,1000,WebPortfolio,WebInvestor
JP3802400006,1000,WebPortfolio,WebInvestor
JP3802600001,1000,WebPortfolio,WebInvestor
JP3805010000,1000,WebPortfolio,WebInvestor
JP3814000000,1000,WebPortfolio,WebInvestor
JP3814800003,1000,WebPortfolio,WebInvestor
JP3818000006,1000,WebPortfolio,WebInvestor
JP3820000002,1000,WebPortfolio,WebInvestor
JP3822000000,1000,WebPortfolio,WebInvestor
JP3830000000,1000,WebPortfolio,WebInvestor
JP3830800003,1000,WebPortfolio,WebInvestor
JP3835620000,1000,WebPortfolio,WebInvestor
JP3837800006,1000,WebPortfolio,WebInvestor
JP3842400008,1000,WebPortfolio,WebInvestor
JP3854600008,1000,WebPortfolio,WebInvestor
JP3855900001,1000,WebPortfolio,WebInvestor
JP3862400003,1000,WebPortfolio,WebInvestor
JP3866800000,1000,WebPortfolio,WebInvestor
JP3868400007,1000,WebPortfolio,WebInvestor
JP3870000001,1000,WebPortfolio,WebInvestor
JP3870400003,1000,WebPortfolio,WebInvestor
JP3877600001,1000,WebPortfolio,WebInvestor
JP3882750007,1000,WebPortfolio,WebInvestor
JP3885780001,1000,WebPortfolio,WebInvestor
JP3888300005,1000,WebPortfolio,WebInvestor
JP3890310000,1000,WebPortfolio,WebInvestor
JP3890350006,1000,WebPortfolio,WebInvestor
JP3892100003,1000,WebPortfolio,WebInvestor
JP3893200000,1000,WebPortfolio,WebInvestor
JP3894900004,1000,WebPortfolio,WebInvestor
JP3897700005,1000,WebPortfolio,WebInvestor
JP3898400001,1000,WebPortfolio,WebInvestor
JP3899600005,1000,WebPortfolio,WebInvestor
JP3899800001,1000,WebPortfolio,WebInvestor
JP3900000005,1000,WebPortfolio,WebInvestor
JP3902400005,1000,WebPortfolio,WebInvestor
JP3902900004,1000,WebPortfolio,WebInvestor
JP3903000002,1000,WebPortfolio,WebInvestor
JP3906000009,1000,WebPortfolio,WebInvestor
JP3910660004,1000,WebPortfolio,WebInvestor
JP3914400001,1000,WebPortfolio,WebInvestor
JP3918000005,1000,WebPortfolio,WebInvestor
JP3931600005,1000,WebPortfolio,WebInvestor
JP3932000007,1000,WebPortfolio,WebInvestor
JP3933800009,1000,WebPortfolio,WebInvestor
JP3935300008,1000,WebPortfolio,WebInvestor
JP3935600001,1000,WebPortfolio,WebInvestor
JP3939000000,1000,WebPortfolio,WebInvestor
JP3940000007,1000,WebPortfolio,WebInvestor
JP3940400009,1000,WebPortfolio,WebInvestor
JP3942400007,1000,WebPortfolio,WebInvestor
JP3942600002,1000,WebPortfolio,WebInvestor
JP3942800008,1000,WebPortfolio,WebInvestor
JP3944130008,1000,WebPortfolio,WebInvestor
JP3946750001,1000,WebPortfolio,WebInvestor
JP3951600000,1000,WebPortfolio,WebInvestor
JP3955000009,1000,WebPortfolio,WebInvestor
JP3967200001,1000,WebPortfolio,WebInvestor
JP3970300004,1000,WebPortfolio,WebInvestor
JP3973400009,1000,WebPortfolio,WebInvestor
JP3976300008,1000,WebPortfolio,WebInvestor
JP3977400005,1000,WebPortfolio,WebInvestor
JP3982100004,1000,WebPortfolio,WebInvestor
JP3982800009,1000,WebPortfolio,WebInvestor
KR7005930003,1000,WebPortfolio,WebInvestor
KR7051910008,1000,WebPortfolio,WebInvestor
KR7055550008,1000,WebPortfolio,WebInvestor
KYG040111059,1000,WebPortfolio,WebInvestor
KYG0535Q1331,1000,WebPortfolio,WebInvestor
KYG217651051,1000,WebPortfolio,WebInvestor
KYG2953R1149,1000,WebPortfolio,WebInvestor
KYG4412G1010,1000,WebPortfolio,WebInvestor
KYG548561284,1000,WebPortfolio,WebInvestor
KYG607441022,1000,WebPortfolio,WebInvestor
KYG7800X1079,1000,WebPortfolio,WebInvestor
KYG8655K1094,1000,WebPortfolio,WebInvestor
KYG9463P1081,1000,WebPortfolio,WebInvestor
KYG960071028,1000,WebPortfolio,WebInvestor
KYG981491007,1000,WebPortfolio,WebInvestor
KYG9829N1025,1000,WebPortfolio,WebInvestor
LR0008862868,1000,WebPortfolio,WebInvestor
LU0061462528,1000,WebPortfolio,WebInvestor
LU0075646355,1000,WebPortfolio,WebInvestor
LU0088087324,1000,WebPortfolio,WebInvestor
LU0156801721,1000,WebPortfolio,WebInvestor
MU0117U00026,1000,WebPortfolio,WebInvestor
NL0000008977,1000,WebPortfolio,WebInvestor
NL0000009082,1000,WebPortfolio,WebInvestor
NL0000009132,1000,WebPortfolio,WebInvestor
NL0000009165,1000,WebPortfolio,WebInvestor
NL0000009355,1000,WebPortfolio,WebInvestor
NL0000009538,1000,WebPortfolio,WebInvestor
NL0000009827,1000,WebPortfolio,WebInvestor
NL0000200384,1000,WebPortfolio,WebInvestor
NL0000226223,1000,WebPortfolio,WebInvestor
NL0000235190,1000,WebPortfolio,WebInvestor
NL0000303709,1000,WebPortfolio,WebInvestor
NL0000352565,1000,WebPortfolio,WebInvestor
NL0000379121,1000,WebPortfolio,WebInvestor
NL0000395903,1000,WebPortfolio,WebInvestor
NL0000400653,1000,WebPortfolio,WebInvestor
NL0000687663,1000,WebPortfolio,WebInvestor
NL0006144495,1000,WebPortfolio,WebInvestor
NL0009294552,1000,WebPortfolio,WebInvestor
NL0009324904,1000,WebPortfolio,WebInvestor
NL0009432491,1000,WebPortfolio,WebInvestor
NL0009434992,1000,WebPortfolio,WebInvestor
NL0009538784,1000,WebPortfolio,WebInvestor
NL0010273215,1000,WebPortfolio,WebInvestor
NL0010545661,1000,WebPortfolio,WebInvestor
NL0010773842,1000,WebPortfolio,WebInvestor
NL0010831061,1000,WebPortfolio,WebInvestor
NL0010877643,1000,WebPortfolio,WebInvestor
NL0011031208,1000,WebPortfolio,WebInvestor
